hsv1[0],hsv2[0],hsv3[0],hsv4[0]
18,44,234,214
348,250,226,140
256,274,130,132
336,198,44,154
50,266,28,280
186,236,258,86
312,126,146,166
222,224,82,186
354,346,188,8
278,10,276,320
300,32,266,24
6,350,296,138
40,34,106,288
326,90,336,258
242,242,10,314
172,150,152,236
116,52,66,96
10,142,256,356
70,334,332,330
158,358,20,52
254,116,2,324
236,336,140,250
332,106,258,248
138,238,96,78
260,74,342,126
254,244,216,134
128,130,252,42
210,122,88,146
348,12,128,152
338,294,0,114
26,144,310,266
232,216,248,224
344,132,38,2
252,166,268,236
330,282,328,350
196,142,252,336
252,82,326,310
350,12,272,204
324,342,260,76
340,118,26,0
346,152,10,300
148,58,282,244
304,260,120,134
76,320,76,148
272,0,344,248
356,244,350,198
266,318,294,174
134,6,116,336
218,212,146,4
102,96,116,158
122,328,320,274
252,80,244,348
60,302,6,180
144,248,54,132
106,312,316,118
140,44,122,334
4,134,102,354
354,120,206,136
286,336,12,30
358,64,142,346
166,140,132,148
14,22,68,10
250,124,14,104
292,170,352,16
204,16,164,258
254,234,264,358
248,192,36,38
316,160,304,8
34,356,196,342
174,178,90,64
254,354,176,22
86,92,0,90
320,100,158,248
