hsv1[0],hsv2[0],hsv3[0],hsv4[0]
70,-1,290,244
236,354,162,164
166,240,36,348
302,286,312,294
118,52,250,226
154,328,60,142
246,354,324,148
278,234,262,4
338,292,180,234
308,128,104,74
30,316,154,166
56,186,242,216
172,154,210,74
296,228,276,310
56,218,136,340
118,126,344,240
80,312,138,52
262,206,306,236
38,144,314,86
256,224,220,16
104,128,146,10
250,338,60,222
330,342,258,152
318,158,240,128
194,192,30,142
252,264,136,96
256,296,126,128
254,2,170,324
322,130,116,280
290,350,142,2
266,24,280,234
182,128,230,352
96,128,110,160
142,42,242,108
334,276,60,138
2,140,6,288
326,240,94,172
128,96,132,72
30,130,340,314
312,150,92,8
226,80,0,90
272,126,332,146
164,132,238,130
10,240,148,82
206,200,358,182
-1,172,234,252
256,240,298,14
126,246,72,42
344,334,358,8
348,128,268,122
114,166,138,198
352,256,190,134
252,280,52,108
254,248,150,30
22,136,142,126
86,128,158,116
220,304,150,238
214,176,202,234
144,70,242,326
6,322,330,138
354,150,-1,132
350,78,82,334
132,90,236,144
254,82,244,20
354,270,4,128
244,120,108,268
232,14,176,354
48,252,352,-1
254,358,136,62
14,148,252,100
76,108,12,258
284,106,18,124
26,240,352,210
