hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,220,12,14
280,236,190,132
234,152,22,170
250,312,136,166
298,328,40,270
250,244,284,46
78,148,306,84
194,122,156,232
32,178,32,150
168,128,246,324
356,358,108,-1
126,272,222,332
-1,276,340,144
30,292,242,18
250,-1,280,146
0,128,166,22
60,134,54,232
20,140,74,40
10,84,250,94
160,44,246,204
218,226,4,2
276,232,184,214
250,100,-1,28
64,138,80,248
262,148,116,260
154,126,202,292
248,240,236,114
92,286,316,184
246,344,312,356
128,28,14,142
-1,172,242,14
312,-1,326,320
72,72,246,334
132,36,100,240
350,232,132,-1
172,94,142,128
304,104,92,232
322,324,232,248
250,170,132,306
170,126,358,192
132,164,172,130
318,14,230,282
250,24,64,56
14,230,154,132
268,346,134,352
248,54,274,148
236,190,344,18
104,132,134,130
328,64,134,132
332,238,248,100
336,128,118,164
224,264,132,316
292,2,-1,74
120,256,294,234
286,142,148,38
52,156,214,238
248,126,108,0
248,194,6,80
258,10,298,242
42,88,252,90
186,114,334,102
254,128,146,158
138,306,258,24
308,320,142,228
350,206,262,150
202,76,48,134
80,250,192,54
8,334,164,108
148,212,152,348
26,128,270,64
208,146,90,136
94,302,0,138
126,232,326,342
