hsv1[0],hsv2[0],hsv3[0],hsv4[0]
172,100,330,12
244,324,150,180
122,272,260,170
12,42,72,144
222,182,200,138
202,118,156,308
322,96,254,190
8,294,118,340
50,346,280,70
336,248,52,116
0,118,40,240
164,148,250,118
90,320,2,116
62,342,292,250
150,92,272,232
326,74,108,358
350,8,256,12
308,300,126,54
152,14,226,26
354,116,14,248
206,328,308,116
234,310,24,128
144,46,128,142
356,254,328,212
330,152,254,58
154,348,258,136
276,248,134,66
294,278,240,256
228,58,138,20
130,118,346,0
348,48,100,10
300,220,134,0
26,142,154,316
352,244,8,40
76,332,246,204
254,140,338,330
216,84,318,164
284,232,296,340
196,352,140,90
312,6,344,108
106,190,144,348
356,126,314,118
146,338,80,86
214,134,216,248
38,118,264,104
332,174,168,258
186,118,356,328
146,230,302,160
340,52,40,98
18,18,6,124
246,4,188,324
144,22,286,356
18,116,164,118
262,166,322,264
234,248,130,272
160,330,134,116
14,156,176,310
144,2,210,224
240,130,92,136
338,200,102,16
266,30,152,292
318,284,8,118
248,214,336,278
250,358,62,74
176,250,46,6
344,264,0,152
244,208,268,132
100,260,10,334
348,18,348,350
166,68,198,116
346,80,86,94
328,144,232,298
164,314,256,250
