hsv1[0],hsv2[0],hsv3[0],hsv4[0]
226,282,342,118
10,18,252,24
290,98,308,144
350,274,346,244
358,130,194,118
204,118,190,344
232,104,304,254
184,92,98,14
154,198,132,138
142,174,148,86
12,122,328,18
92,250,250,158
34,330,224,94
160,154,80,354
16,232,172,268
188,308,8,100
232,82,274,0
142,40,242,224
32,326,354,152
280,148,350,214
174,302,248,168
320,290,140,326
350,258,290,234
350,118,152,272
354,146,280,124
334,166,0,142
254,352,156,134
238,158,252,176
264,70,152,138
236,338,354,114
158,250,338,118
164,180,56,104
146,60,162,6
166,140,88,312
144,238,166,242
120,2,130,118
148,58,202,8
346,212,262,58
144,12,208,50
80,6,40,118
52,260,132,118
340,356,136,350
216,150,106,162
330,254,314,132
248,334,144,218
356,246,334,244
158,126,298,118
328,226,40,334
68,76,284,288
348,204,132,92
306,30,268,352
336,324,4,192
312,118,94,128
178,348,68,328
134,26,14,340
236,136,30,248
206,186,324,118
330,136,180,118
342,38,230,74
226,296,260,150
24,338,138,256
142,352,132,316
148,342,352,356
270,48,116,306
110,124,250,4
142,250,254,10
300,0,256,78
194,318,66,296
240,268,110,332
104,316,130,76
338,118,320,248
14,88,26,58
324,244,238,38
