hsv1[0],hsv2[0],hsv3[0],hsv4[0]
142,132,310,22
260,240,94,198
80,244,126,100
220,6,356,40
114,16,344,148
218,332,122,152
196,216,218,132
218,160,170,322
138,68,146,164
140,356,226,136
72,262,138,132
148,138,234,146
218,28,324,92
354,112,140,184
146,170,98,36
138,12,14,154
146,252,142,250
120,146,234,128
206,236,12,238
186,178,344,54
140,316,84,132
314,164,332,204
160,12,280,16
234,142,142,108
150,124,96,128
24,342,114,174
226,136,312,6
168,92,148,246
174,248,46,218
90,138,236,118
230,326,246,106
224,348,210,158
152,116,114,336
292,226,140,232
140,96,150,292
138,292,12,140
180,4,94,132
326,2,142,258
126,266,156,244
114,26,152,74
10,102,264,26
280,232,140,2
46,308,184,286
140,40,132,246
164,124,222,40
126,144,32,96
158,236,108,264
240,58,202,228
300,84,174,242
16,240,44,244
108,210,250,302
132,154,258,280
144,152,120,22
140,194,26,170
134,274,12,312
346,280,156,138
136,62,238,330
316,28,162,258
252,284,196,276
18,24,152,344
138,304,234,82
16,70,234,222
204,198,230,70
142,240,8,116
70,230,286,42
218,98,2,28
24,234,32,16
140,184,168,92
122,336,142,354
224,138,140,78
138,138,298,76
212,156,272,148
270,150,150,238
