hsv1[0],hsv2[0],hsv3[0],hsv4[0]
240,246,42,330
108,70,302,118
350,144,2,316
68,308,226,236
46,206,130,226
214,12,286,116
146,254,192,118
58,144,276,336
140,120,12,330
252,356,150,286
36,286,322,244
12,174,250,58
324,350,148,68
260,4,352,250
158,152,64,118
238,332,164,118
240,134,136,162
350,80,214,20
246,274,312,176
224,236,144,78
22,88,78,272
150,336,132,220
26,86,104,84
158,188,198,244
144,358,250,350
308,46,338,14
142,294,250,4
340,164,154,244
344,148,296,316
352,230,118,354
10,56,48,268
100,156,316,158
160,262,130,194
150,342,20,126
346,322,66,118
230,98,270,94
192,334,282,260
340,346,356,100
176,312,110,78
332,38,152,246
316,182,354,136
242,126,348,104
18,118,252,118
204,106,84,150
186,326,8,130
212,354,242,348
326,60,246,0
122,246,162,296
334,42,88,70
0,74,258,168
140,120,334,34
292,120,240,322
330,136,26,258
4,222,128,90
154,248,98,0
164,258,232,342
198,248,54,334
136,240,174,210
352,8,344,106
350,358,140,132
276,342,330,136
300,120,136,308
336,22,206,10
90,198,266,40
218,28,308,118
240,352,96,354
82,300,260,184
168,142,130,142
140,270,358,0
322,118,256,344
286,92,326,144
350,212,184,118
268,320,346,126
