hsv1[0],hsv2[0],hsv3[0],hsv4[0]
350,34,246,286
4,104,324,224
166,246,274,280
328,294,318,262
336,144,44,250
26,134,104,260
254,234,118,138
154,244,288,106
80,18,144,328
330,176,260,334
158,90,64,334
226,236,356,110
276,98,72,326
268,122,136,34
56,206,122,2
178,132,134,354
318,302,232,296
340,150,246,6
334,136,340,140
62,350,132,118
150,252,136,68
296,124,164,118
134,42,334,148
350,224,84,346
350,126,252,126
240,310,168,272
202,8,0,98
358,4,154,240
292,196,210,118
260,236,14,146
352,346,54,238
148,120,296,310
12,352,134,358
148,260,8,170
164,144,228,124
198,142,246,118
22,152,186,248
160,122,236,0
356,84,346,354
250,336,240,4
236,316,176,118
140,94,140,186
308,48,302,304
170,342,150,94
244,356,316,132
242,10,146,58
232,286,330,138
302,186,222,130
148,324,40,234
2,12,28,196
192,222,4,48
216,266,284,162
220,122,22,22
114,20,268,12
348,56,196,236
238,276,352,156
208,238,278,218
6,30,202,340
314,148,254,212
174,12,358,178
148,216,2,348
322,74,262,142
188,164,246,118
236,328,158,118
104,60,108,316
16,168,134,86
342,170,98,78
40,334,306,232
348,82,134,236
148,10,190,120
232,234,250,28
92,66,156,164
284,118,94,70
