hsv1[0],hsv2[0],hsv3[0],hsv4[0]
346,170,334,252
192,18,12,200
186,8,348,134
262,10,80,172
284,122,40,342
178,64,132,80
116,302,268,154
254,2,130,78
138,124,306,234
250,334,252,22
348,144,140,102
250,122,94,298
352,342,16,40
142,344,330,136
48,220,34,70
12,164,210,226
32,306,192,40
314,350,2,170
152,26,48,144
322,234,252,26
38,172,284,114
328,136,58,142
68,274,156,162
146,232,218,350
250,184,240,328
352,350,50,192
170,148,6,132
250,88,168,244
236,126,322,136
136,152,152,12
126,144,262,240
304,284,20,246
94,54,340,16
220,90,200,160
208,160,310,340
266,132,6,266
340,228,296,106
76,258,250,288
28,24,48,324
356,80,232,8
254,248,278,306
106,240,254,214
20,212,314,4
214,34,236,0
16,236,72,148
254,128,164,140
230,330,130,314
56,238,350,150
332,98,244,356
242,322,148,332
174,108,292,58
290,200,20,244
320,74,100,242
156,18,90,134
356,102,154,34
250,264,128,16
250,48,10,130
274,224,174,274
6,124,28,50
336,314,130,10
2,124,118,134
136,324,144,222
350,68,356,148
308,154,270,260
246,64,138,176
298,234,178,236
224,356,328,354
86,192,124,88
162,288,102,96
280,8,256,318
16,134,248,346
326,126,248,14
250,140,88,44
