hsv1[0],hsv2[0],hsv3[0],hsv4[0]
20,180,244,146
276,282,132,242
302,356,346,134
74,128,306,302
352,158,210,100
258,242,238,122
140,238,8,260
2,240,140,122
258,174,112,346
46,126,354,290
258,150,202,252
336,192,330,284
256,244,46,244
252,326,70,8
296,166,136,86
264,122,120,46
120,292,154,170
86,0,146,328
322,246,96,80
138,106,334,124
260,48,256,190
222,262,284,0
282,352,312,322
154,132,136,144
98,322,328,92
18,350,42,130
326,144,222,22
258,184,254,160
242,288,150,16
314,58,342,106
318,300,290,6
24,128,28,8
120,344,232,68
350,74,142,122
250,230,248,202
40,304,158,272
212,72,12,314
230,318,246,244
62,210,248,242
338,22,62,166
188,254,162,72
10,126,104,358
80,126,168,2
0,2,152,138
120,220,250,266
288,244,176,308
358,270,108,346
34,338,252,132
354,138,240,56
18,124,134,116
130,124,296,96
270,96,78,248
346,146,6,74
236,332,344,154
356,138,186,236
254,276,276,140
258,148,134,178
116,82,52,124
332,234,354,120
202,314,92,28
58,102,180,102
310,336,264,334
178,18,128,148
256,156,352,118
218,126,356,242
68,68,2,16
166,90,268,214
160,128,18,70
116,38,86,338
342,202,138,226
102,6,36,142
146,248,316,352
324,258,322,230
