hsv1[0],hsv2[0],hsv3[0],hsv4[0]
22,250,142,44
250,346,238,132
242,246,24,144
352,134,224,300
212,316,0,132
330,108,258,132
250,172,336,146
358,26,56,248
278,166,8,320
254,310,136,272
48,174,206,176
314,136,130,358
2,242,248,132
0,150,254,70
12,10,252,260
152,328,12,132
342,150,262,338
340,226,144,-1
310,82,164,188
2,134,160,242
198,340,2,2
346,134,0,30
154,132,252,78
146,246,44,134
174,30,330,238
236,280,322,278
166,180,244,26
148,132,164,326
332,-1,194,10
164,222,288,258
248,260,152,158
60,60,352,334
328,158,144,18
184,238,356,316
286,288,142,96
350,50,20,224
242,2,268,114
326,330,354,312
90,16,170,132
106,30,38,250
150,198,148,354
178,4,294,148
192,2,76,90
350,212,108,250
338,352,232,350
344,72,278,152
36,140,262,14
260,2,-1,348
336,236,114,110
320,356,26,306
210,300,218,176
6,122,254,168
346,272,342,250
300,18,142,152
254,254,354,264
152,160,312,214
348,350,156,52
230,94,20,200
318,100,184,132
80,348,200,230
-1,134,126,342
266,336,254,184
270,236,88,102
208,36,336,338
126,186,174,2
250,332,274,138
250,14,94,32
222,88,102,2
140,320,318,160
170,106,306,346
294,146,300,290
352,44,344,354
0,148,328,330
