hsv1[0],hsv2[0],hsv3[0],hsv4[0]
144,252,242,0
178,4,268,202
6,324,254,142
170,240,328,150
188,348,128,60
16,198,210,144
356,330,290,264
232,142,8,92
144,124,42,126
106,86,350,234
348,344,128,306
-1,298,294,176
70,340,278,2
26,34,128,-1
276,246,176,252
328,354,162,328
186,134,218,118
324,146,128,158
214,102,74,132
244,6,340,132
164,138,260,72
356,150,152,290
0,244,190,8
0,244,0,164
232,18,248,118
224,320,352,12
260,10,138,240
320,276,34,118
144,268,154,246
338,30,204,170
132,118,234,76
172,310,318,134
158,230,0,16
146,230,250,340
80,216,124,84
286,186,312,228
318,358,184,118
356,180,142,118
308,236,250,302
292,314,256,230
154,158,166,346
150,122,126,118
250,2,324,16
144,304,284,24
216,358,334,314
312,12,146,242
352,174,226,156
28,110,82,98
330,18,12,214
344,146,58,118
142,-1,18,188
10,58,-1,358
266,118,130,336
204,256,52,236
336,152,196,322
14,284,66,118
300,82,90,118
54,96,304,78
334,66,20,0
116,262,94,136
236,286,134,118
208,126,346,102
38,210,246,326
232,124,126,36
194,166,14,46
344,44,106,138
144,74,156,238
228,204,238,352
238,334,274,118
164,130,246,284
224,236,306,270
156,118,114,220
144,48,264,6
