hsv1[0],hsv2[0],hsv3[0],hsv4[0]
330,124,246,70
118,228,70,182
318,54,2,142
158,246,128,108
260,266,316,272
208,146,96,238
288,328,126,214
118,220,130,74
346,118,234,312
136,282,16,124
354,12,126,252
92,118,328,120
274,118,320,120
250,244,164,10
128,152,288,16
30,296,140,132
28,118,246,302
18,260,260,140
46,110,344,246
192,130,348,40
232,290,102,100
56,346,10,232
268,144,350,126
118,254,128,276
84,10,158,208
142,198,52,24
38,334,336,128
74,2,62,192
202,68,108,4
112,102,268,118
224,168,262,352
250,78,180,170
250,84,244,20
308,238,250,358
4,186,78,236
246,234,142,164
72,140,308,222
0,136,94,240
252,250,4,174
354,76,274,88
12,156,114,296
102,176,248,14
302,98,190,32
354,24,146,266
314,308,252,232
46,118,152,150
252,320,70,126
340,90,278,122
250,184,128,258
254,4,150,142
250,148,296,96
146,352,300,4
252,118,22,46
250,118,40,146
212,118,184,78
182,246,134,342
278,302,170,56
162,212,220,322
88,278,254,248
296,316,128,152
350,272,234,286
326,118,228,156
282,158,84,80
154,74,206,136
172,244,248,232
334,240,330,328
262,254,284,92
322,340,356,240
240,34,124,16
80,40,30,334
166,16,154,78
64,206,358,106
118,268,200,124
