hsv1[0],hsv2[0],hsv3[0],hsv4[0]
12,126,56,340
142,278,150,128
350,336,20,22
168,344,308,328
156,46,302,48
334,118,248,132
30,148,0,206
208,314,246,350
26,90,70,240
348,4,132,118
110,2,134,342
4,236,256,40
236,246,162,80
144,318,296,72
122,256,6,332
182,158,262,70
144,118,144,234
14,166,174,156
290,78,8,142
268,186,250,242
92,8,156,78
142,272,154,154
148,206,52,138
296,250,318,92
164,34,240,122
188,98,348,258
226,144,88,54
316,118,256,216
244,118,140,118
158,24,180,4
348,20,208,14
22,336,228,168
40,70,30,106
278,132,282,116
176,348,250,118
350,332,276,278
236,322,132,116
52,328,14,314
222,310,342,272
146,118,248,118
148,224,166,116
356,356,36,66
186,198,118,118
154,246,188,266
250,10,236,250
336,264,70,98
326,174,356,14
330,84,102,134
216,146,288,148
162,52,336,110
234,118,130,290
346,180,136,320
134,292,136,6
312,354,132,244
72,300,332,192
230,232,352,228
152,38,154,88
102,250,328,28
230,154,346,116
234,60,194,160
320,242,266,116
342,114,314,302
38,136,324,118
196,142,220,350
82,212,94,356
340,326,106,176
358,96,202,250
326,250,110,326
330,62,248,356
142,260,80,132
262,118,132,12
306,46,54,240
202,286,270,308
