hsv1[0],hsv2[0],hsv3[0],hsv4[0]
124,118,352,248
36,0,336,134
0,138,4,10
56,280,26,84
6,122,316,130
250,160,350,28
16,330,204,2
282,10,20,54
170,16,32,314
76,318,126,332
18,238,148,116
318,8,82,180
258,312,2,274
346,2,332,338
296,70,90,250
324,170,152,348
214,36,250,348
302,332,142,134
230,140,148,292
132,54,160,8
256,344,262,326
346,250,344,320
4,354,254,6
256,152,232,148
150,44,128,264
64,80,126,158
256,354,306,28
30,116,328,130
218,264,130,176
310,12,238,336
248,30,52,80
240,166,356,324
322,244,256,104
114,76,250,202
292,348,282,42
334,334,168,138
258,56,98,34
136,140,108,154
134,96,264,166
328,90,0,40
356,220,256,74
352,328,276,0
342,16,42,338
316,62,16,220
204,304,136,306
336,148,112,246
346,340,256,150
256,24,258,128
172,238,264,352
178,146,198,96
2,274,74,232
10,140,12,20
144,236,12,356
46,122,78,2
0,254,138,124
348,238,318,190
122,168,124,280
190,178,272,90
262,226,242,236
156,110,26,128
348,242,340,244
254,204,18,244
194,192,70,256
328,294,292,238
84,210,296,148
338,96,44,66
268,104,114,174
234,124,326,140
102,126,94,302
154,22,188,142
224,84,180,346
274,134,218,212
246,122,308,18
