hsv1[0],hsv2[0],hsv3[0],hsv4[0]
340,20,260,94
40,156,52,100
74,238,66,78
12,100,248,180
232,196,120,104
74,348,262,0
206,102,60,14
70,66,22,4
252,330,268,2
288,230,250,282
356,112,4,80
4,92,276,214
78,356,6,244
292,204,4,244
352,222,282,94
250,82,34,354
4,4,8,232
84,118,68,106
4,102,70,10
40,222,60,46
260,0,244,180
308,238,44,70
0,180,258,354
248,6,0,248
250,358,68,18
352,70,70,256
46,358,0,4
4,4,344,86
324,116,0,2
14,286,68,74
56,162,60,24
356,100,10,220
92,28,244,20
248,220,76,252
4,344,70,86
160,6,308,54
242,358,2,162
358,256,264,2
64,110,30,12
20,324,308,110
250,150,230,230
236,210,8,232
348,116,66,218
110,238,328,28
26,42,76,96
224,86,342,330
266,6,296,344
0,280,332,2
96,116,4,232
346,48,322,108
244,98,48,120
316,294,72,296
242,4,8,326
10,252,54,2
280,8,246,352
244,104,30,88
250,86,22,148
224,104,260,88
4,10,0,310
156,26,12,52
330,10,46,88
22,246,6,202
32,74,350,30
82,98,58,358
10,248,70,342
336,228,248,356
356,314,70,102
248,10,304,24
274,126,244,358
232,230,230,222
74,338,40,312
244,38,292,40
12,98,0,6
