hsv1[0],hsv2[0],hsv3[0],hsv4[0]
22,124,-1,246
-1,4,238,132
110,356,290,294
-1,110,182,248
128,38,4,110
298,240,348,358
-1,94,86,224
90,-1,160,246
244,326,248,16
354,4,16,86
336,26,78,-1
110,242,314,4
6,182,334,234
352,78,-1,232
28,208,110,118
106,232,-1,290
252,276,242,244
72,118,0,306
358,104,2,342
346,112,240,216
244,20,274,328
78,352,-1,-1
12,-1,32,244
236,142,18,28
20,314,6,240
-1,-1,104,334
138,200,36,112
158,84,152,2
124,354,-1,160
4,310,302,38
4,228,354,78
218,236,124,94
250,110,226,268
8,266,240,112
328,168,244,0
208,246,264,178
224,130,140,32
108,320,4,138
320,150,110,30
248,118,100,124
230,4,30,140
196,112,286,114
292,260,250,350
234,222,342,-1
308,340,244,118
262,88,262,322
278,-1,356,142
14,136,88,280
168,238,218,6
242,296,6,-1
102,358,114,200
182,24,194,238
238,98,94,310
120,12,200,4
314,284,8,132
-1,242,142,100
96,332,102,248
128,216,278,208
144,250,112,186
30,6,242,256
202,0,128,8
242,148,138,90
266,250,320,106
286,238,248,128
60,36,120,316
334,8,310,22
22,288,124,102
110,114,232,8
238,34,24,260
2,-1,208,26
2,344,326,-1
114,242,228,342
340,128,24,0
