hsv1[0],hsv2[0],hsv3[0],hsv4[0]
302,154,252,16
316,114,26,12
26,150,88,14
226,206,92,340
106,246,240,240
340,104,318,24
178,72,230,262
82,8,90,150
28,54,76,130
60,248,72,32
106,84,88,352
236,200,126,4
270,112,10,12
2,36,338,26
250,220,102,132
352,332,28,-1
4,106,350,86
358,104,112,96
120,86,198,16
246,16,292,16
24,98,246,56
252,94,82,310
38,344,102,14
92,84,344,220
146,98,54,90
68,340,238,94
100,124,8,50
262,46,20,64
72,318,2,54
210,10,104,12
334,200,2,-1
96,10,62,84
106,234,82,10
-1,282,6,16
80,6,258,12
14,28,104,228
56,10,276,90
248,64,-1,206
104,14,4,94
2,-1,10,2
232,262,112,94
162,234,302,78
248,100,22,6
228,300,-1,72
100,26,70,0
88,240,40,86
350,232,90,100
98,16,318,70
200,174,10,330
46,126,100,140
70,32,80,150
0,98,28,158
354,94,358,84
312,134,136,16
326,218,72,70
244,8,14,190
250,8,218,14
14,98,226,90
254,246,246,26
96,8,10,14
6,24,178,230
292,8,18,232
34,-1,328,248
16,68,40,356
92,76,94,68
120,206,252,80
244,230,270,12
4,6,246,112
4,358,158,30
2,352,154,232
-1,8,210,354
76,326,258,40
280,8,6,26
