hsv1[0],hsv2[0],hsv3[0],hsv4[0]
8,290,0,96
316,258,112,88
268,316,28,18
8,94,312,328
336,352,84,110
94,2,144,16
144,272,2,64
350,46,42,4
300,6,64,290
106,10,56,112
328,94,298,86
126,314,84,122
104,264,72,200
182,118,20,86
126,270,114,88
294,228,12,82
106,270,-1,358
18,126,316,40
102,196,164,270
122,76,110,8
284,92,292,214
154,148,32,92
-1,84,84,286
108,28,358,14
30,110,80,264
356,68,186,290
110,36,6,12
266,12,332,250
10,150,78,54
38,220,26,98
102,94,86,82
70,232,138,84
138,92,38,282
16,348,356,36
-1,246,106,290
278,18,138,178
110,280,-1,202
122,304,318,348
232,272,78,84
340,174,204,138
296,-1,8,78
104,-1,72,228
100,106,6,292
98,84,4,114
162,224,310,290
2,126,262,26
44,284,82,32
358,96,340,36
56,198,346,338
146,352,14,18
104,86,312,262
92,-1,90,50
86,332,110,70
10,348,92,312
-1,50,76,90
126,92,72,90
72,88,320,26
108,8,84,80
12,10,4,12
92,212,358,186
344,128,340,122
274,266,18,22
194,24,80,88
114,14,214,100
210,78,316,76
292,76,160,306
120,258,344,-1
8,6,104,8
104,270,76,220
282,104,94,298
178,42,314,-1
258,342,0,160
276,214,-1,-1
