hsv1[0],hsv2[0],hsv3[0],hsv4[0]
258,214,358,54
46,242,28,40
226,66,352,8
34,200,18,22
8,38,22,244
334,-1,10,74
-1,276,42,4
310,96,0,96
16,30,246,250
4,12,6,206
260,230,248,8
318,126,74,4
54,192,2,252
56,90,252,286
4,20,18,22
68,18,326,90
86,250,116,232
56,348,302,154
220,352,76,26
0,102,44,180
230,18,44,74
6,126,348,72
328,88,38,4
220,302,256,24
250,244,92,70
44,330,46,22
356,100,250,-1
248,176,54,4
352,78,282,66
294,4,264,148
356,358,202,74
250,100,-1,152
228,18,4,20
244,0,254,250
350,228,12,180
246,82,42,312
28,288,56,6
348,88,44,340
242,244,60,232
56,94,36,334
30,136,236,20
330,116,44,76
12,250,180,324
140,100,4,110
4,260,38,324
340,228,0,226
34,0,246,126
-1,322,46,74
242,122,258,90
286,0,52,80
86,18,356,102
108,70,42,350
304,100,336,248
248,312,22,118
344,94,190,40
248,-1,348,72
40,22,22,2
356,282,312,82
64,146,330,62
358,160,54,74
26,340,36,-1
2,102,76,74
26,112,14,252
248,244,344,356
4,348,304,250
244,116,24,0
252,332,260,340
218,44,244,16
18,244,-1,204
34,234,232,104
6,214,148,74
64,32,260,16
276,168,88,70
