hsv1[0],hsv2[0],hsv3[0],hsv4[0]
68,232,242,98
140,240,80,130
154,272,32,14
2,134,6,134
32,192,66,310
18,30,102,96
6,122,122,96
132,16,60,156
314,168,76,4
208,184,250,16
116,0,2,252
74,114,100,80
16,352,92,210
134,106,184,206
224,328,358,76
234,300,16,12
222,332,250,8
342,200,100,96
182,94,6,346
244,88,210,90
86,108,330,160
356,236,136,354
4,346,248,40
352,104,146,292
230,292,8,166
238,232,242,106
2,12,164,110
26,106,266,106
48,20,234,296
0,350,212,156
354,8,94,48
116,228,248,142
114,4,52,10
10,268,16,0
118,6,4,106
342,76,312,112
264,218,96,46
116,114,124,12
204,340,266,150
12,260,114,346
170,16,106,146
0,106,82,104
2,242,334,244
202,358,90,20
124,232,30,86
98,126,20,8
232,8,216,98
40,246,260,110
274,116,192,12
6,340,290,26
358,58,14,104
12,156,38,98
228,136,132,352
114,92,2,46
130,44,248,12
22,248,278,116
286,208,108,30
30,28,40,252
4,358,10,180
214,2,250,252
346,214,28,10
190,128,200,86
100,80,52,180
156,100,346,68
316,4,340,124
200,26,106,4
6,52,358,98
246,28,352,70
118,322,248,24
340,138,100,0
220,68,314,348
60,238,222,240
338,40,324,36
