hsv1[0],hsv2[0],hsv3[0],hsv4[0]
220,14,18,250
238,80,24,24
68,16,78,250
228,104,48,2
228,244,12,70
20,44,282,18
84,84,68,112
318,22,316,14
0,104,72,258
4,252,352,162
258,94,16,40
252,104,282,74
10,220,32,18
68,248,26,20
250,96,12,220
76,108,24,102
246,346,80,286
250,220,76,76
86,144,70,138
30,154,348,16
76,104,8,86
10,16,20,4
8,232,240,100
222,32,342,16
8,246,272,250
238,16,262,8
334,162,276,100
272,18,276,172
32,90,358,100
4,26,250,56
12,240,20,102
340,34,64,20
68,208,18,340
276,250,276,256
8,350,70,18
8,58,72,32
32,344,38,80
16,18,0,232
86,256,78,210
354,32,340,100
292,72,56,246
10,90,276,100
4,134,40,22
68,116,10,98
96,16,26,48
250,188,22,352
192,118,64,18
222,324,70,100
8,248,32,44
0,12,230,10
336,20,280,354
96,38,70,268
38,110,0,10
68,118,32,12
246,104,26,16
24,104,16,232
248,18,64,254
310,18,68,254
10,340,76,10
334,248,256,88
346,350,70,108
350,2,18,228
240,348,254,96
2,108,20,154
10,208,68,10
22,8,232,100
150,16,16,96
250,96,230,340
240,12,70,30
84,114,120,26
244,240,70,356
50,338,74,12
20,64,350,0
