hsv1[0],hsv2[0],hsv3[0],hsv4[0]
86,0,242,138
120,50,210,100
-1,110,132,16
132,132,36,56
112,296,320,206
216,96,352,98
38,28,2,26
2,312,250,140
314,114,34,6
16,256,154,338
204,190,62,14
138,24,16,68
250,60,30,92
210,28,252,34
354,82,78,142
8,110,86,22
92,278,116,98
240,238,100,78
26,8,72,16
8,4,250,240
224,4,228,12
208,4,146,50
6,324,308,102
22,200,128,114
232,160,8,40
2,12,-1,34
140,120,358,86
0,4,98,118
10,0,200,114
8,148,98,240
350,338,6,240
104,238,8,70
-1,104,100,100
8,210,100,-1
240,234,118,100
8,40,250,126
240,122,300,346
4,8,4,106
240,110,204,16
16,6,262,94
232,8,-1,36
112,110,0,226
294,78,100,20
32,344,10,26
350,206,246,18
2,-1,68,230
98,126,342,52
70,260,338,16
232,232,264,142
8,328,102,240
138,14,22,-1
108,234,88,158
2,8,330,156
226,250,104,344
240,210,18,0
142,358,268,24
196,108,44,330
158,232,248,98
284,114,290,100
32,42,246,164
10,66,40,252
100,90,226,18
6,92,10,102
358,242,358,16
70,226,230,102
64,110,8,16
144,12,244,20
328,216,92,16
16,234,48,240
190,14,120,88
344,-1,6,110
158,12,222,0
322,356,14,240
