hsv1[0],hsv2[0],hsv3[0],hsv4[0]
32,68,2,220
12,352,250,284
10,2,250,110
120,240,68,8
354,26,74,110
16,186,226,108
204,344,50,36
210,238,118,206
14,218,226,22
336,358,80,248
12,74,248,338
272,136,30,88
120,132,4,138
14,112,344,228
220,34,24,114
234,120,222,48
158,198,26,44
224,356,210,124
174,246,150,24
224,316,358,22
86,240,252,196
10,106,24,266
42,122,242,118
314,22,24,114
356,298,250,42
250,20,98,6
236,102,294,86
146,224,232,112
84,128,250,212
342,154,270,32
348,330,230,358
346,82,24,104
356,106,206,8
24,20,102,190
250,168,358,106
120,18,76,6
354,270,140,106
60,238,2,256
0,106,346,132
162,4,38,124
220,258,116,346
28,236,252,248
352,4,28,110
322,322,4,352
236,88,304,24
70,96,94,348
20,38,96,200
252,68,252,8
0,210,96,252
102,220,88,156
302,96,252,22
284,240,118,304
138,56,108,88
0,0,82,90
238,120,216,122
216,34,168,334
228,108,260,240
260,338,72,84
144,358,32,240
120,282,318,170
196,246,114,324
86,2,190,26
12,132,124,10
16,12,76,74
228,24,26,264
102,250,42,140
242,204,282,76
334,12,118,8
16,228,358,112
68,350,4,8
120,76,324,38
236,126,334,8
136,26,26,118
