hsv1[0],hsv2[0],hsv3[0],hsv4[0]
166,40,356,156
100,330,110,354
12,46,104,250
236,352,10,78
38,88,282,82
86,132,248,94
24,104,138,8
242,64,108,4
284,84,320,4
8,270,110,138
320,114,244,10
230,248,58,330
128,128,190,100
108,226,34,278
240,252,250,266
26,238,94,96
324,266,148,322
142,8,100,294
128,12,250,70
316,10,316,230
300,200,272,250
128,96,250,344
124,290,154,238
222,52,258,102
4,356,88,18
92,8,38,314
72,248,4,288
184,314,22,102
16,38,336,274
14,104,278,44
212,106,4,220
4,108,118,250
28,72,306,36
274,276,104,188
120,14,104,2
238,320,122,264
242,248,48,16
150,248,220,104
344,250,166,228
242,172,248,28
2,206,16,70
62,328,332,108
304,6,14,54
276,102,286,116
250,248,248,84
88,258,84,8
112,250,6,184
238,188,72,278
112,2,254,98
274,8,174,46
192,94,72,24
136,292,214,64
204,118,226,302
112,106,8,106
116,70,302,252
96,128,110,196
260,4,64,250
130,106,232,104
348,30,340,256
8,226,92,88
112,220,292,354
98,142,124,344
60,156,0,4
340,348,26,244
100,78,358,358
246,24,344,16
120,298,78,112
8,12,24,116
108,238,106,128
242,242,274,80
342,24,250,248
4,80,114,250
172,340,6,310
