hsv1[0],hsv2[0],hsv3[0],hsv4[0]
212,4,358,-1
280,10,302,248
246,108,4,126
56,232,70,336
84,10,14,248
2,8,-1,244
354,2,260,118
12,10,350,30
314,130,0,12
102,110,264,256
260,46,286,80
246,348,70,90
32,78,62,304
346,180,266,-1
0,244,260,340
250,344,8,250
-1,108,268,252
82,158,10,104
24,294,246,106
78,352,294,126
288,100,70,202
332,94,300,344
270,266,70,98
250,4,78,16
8,210,322,40
76,144,252,176
80,4,250,96
50,320,356,72
240,342,102,136
76,72,328,102
326,90,358,52
352,22,28,102
354,352,280,180
210,82,70,2
140,42,70,12
0,94,82,210
250,202,78,352
344,312,254,352
0,106,70,4
76,110,342,48
250,-1,140,6
2,210,320,2
56,12,254,96
70,90,8,78
6,244,2,244
32,244,348,8
314,94,48,114
340,254,8,12
80,-1,92,154
348,342,70,6
30,34,72,284
186,94,260,358
352,10,334,38
76,94,346,118
250,66,254,118
356,232,76,332
322,358,244,320
22,50,70,270
2,100,-1,86
234,346,68,236
240,254,22,8
70,244,40,244
158,152,210,232
6,330,32,118
248,122,344,340
250,12,70,352
356,348,222,206
220,72,248,288
226,244,76,20
2,272,14,0
340,330,186,90
262,244,198,102
-1,244,38,322
