hsv1[0],hsv2[0],hsv3[0],hsv4[0]
4,122,222,46
252,178,280,20
72,60,248,10
22,74,38,22
358,-1,250,102
250,254,88,54
246,330,0,84
248,90,50,244
54,132,354,104
240,232,332,218
292,312,-1,106
16,240,80,318
12,92,358,34
136,114,230,12
12,8,4,136
38,128,80,94
236,142,4,258
212,340,16,102
0,168,76,144
82,118,250,334
242,128,24,248
48,110,0,16
108,358,318,96
-1,356,308,92
344,114,106,214
248,344,66,196
4,114,80,120
254,12,72,80
230,0,212,10
6,10,232,148
78,188,248,106
76,298,78,310
222,244,282,96
196,136,8,10
326,354,100,206
272,200,80,348
310,12,190,98
34,108,348,12
78,216,340,232
6,248,84,92
10,224,30,22
100,318,248,6
248,46,232,50
36,6,328,8
72,94,4,240
18,36,28,168
236,22,104,96
250,114,10,72
158,102,124,2
358,42,358,10
30,114,224,8
338,280,22,232
352,236,272,98
342,234,32,340
46,250,72,40
264,240,66,110
282,4,78,98
268,354,152,232
0,234,72,304
332,8,120,70
102,98,200,94
86,46,2,82
240,82,4,232
304,28,266,200
320,268,246,18
238,220,176,88
78,156,300,128
354,228,246,90
14,104,80,216
78,116,56,236
356,208,10,50
66,286,92,-1
350,16,354,266
