hsv1[0],hsv2[0],hsv3[0],hsv4[0]
126,108,124,-1
-1,-1,-1,336
42,-1,-1,114
16,-1,-1,-1
82,-1,234,-1
-1,320,-1,84
126,102,-1,-1
-1,-1,-1,80
-1,98,216,60
-1,70,-1,-1
308,140,-1,-1
-1,-1,26,120
224,110,100,342
-1,-1,-1,200
162,18,-1,54
54,78,-1,340
220,-1,-1,28
-1,-1,-1,-1
-1,350,190,-1
72,84,136,-1
96,-1,322,108
-1,-1,82,104
46,-1,28,70
-1,212,-1,-1
230,90,112,-1
18,110,-1,148
16,106,326,102
320,-1,348,-1
-1,-1,-1,-1
104,194,58,130
314,82,-1,98
228,26,68,-1
342,-1,-1,-1
-1,-1,102,224
-1,-1,130,106
-1,222,12,114
-1,164,104,-1
12,-1,206,-1
114,126,150,-1
-1,-1,-1,-1
116,26,96,-1
-1,-1,104,-1
-1,-1,-1,-1
-1,-1,98,-1
-1,132,-1,-1
100,68,50,-1
-1,-1,-1,-1
112,-1,114,26
150,-1,140,24
212,-1,-1,-1
-1,314,-1,2
-1,116,-1,-1
-1,-1,-1,-1
-1,-1,72,-1
100,-1,16,-1
-1,108,-1,-1
32,-1,-1,-1
-1,144,166,78
196,108,-1,-1
-1,-1,-1,96
102,12,-1,-1
176,178,-1,100
-1,-1,-1,212
-1,54,314,134
-1,214,96,-1
-1,-1,-1,-1
-1,322,-1,188
-1,-1,80,102
-1,-1,-1,102
-1,122,226,158
66,-1,-1,16
-1,-1,-1,-1
102,-1,86,72
