hsv1[0],hsv2[0],hsv3[0],hsv4[0]
6,16,126,350
152,76,72,122
242,6,106,-1
110,-1,26,250
258,244,2,84
6,128,108,262
356,214,206,146
82,104,108,350
22,278,20,246
18,26,128,306
206,348,250,2
338,356,100,118
44,122,160,236
318,20,18,172
108,94,114,118
0,114,248,44
120,72,8,12
46,104,244,230
88,302,104,70
34,244,350,106
234,8,104,342
116,48,330,248
210,226,124,292
228,126,234,224
4,120,310,238
278,8,148,8
96,178,272,312
250,318,8,80
148,258,48,264
94,148,192,18
226,316,318,120
244,22,278,2
104,104,300,246
236,196,80,78
242,316,-1,6
244,288,112,336
128,242,2,354
78,244,44,340
356,96,226,26
-1,332,216,114
310,236,340,102
6,244,8,106
354,154,252,18
128,354,124,194
126,242,330,320
326,260,244,246
340,346,72,286
124,2,8,34
104,104,30,350
242,340,8,326
350,198,232,154
358,128,-1,250
112,102,262,130
310,6,288,216
238,38,340,250
2,12,130,204
22,108,246,344
270,-1,88,28
250,326,248,8
-1,312,344,224
100,88,6,6
36,78,244,106
246,2,106,12
260,98,350,244
312,220,122,4
6,6,314,118
196,28,176,98
292,252,88,100
174,250,16,102
106,238,224,-1
72,106,96,188
222,242,244,106
108,226,8,92
