hsv1[0],hsv2[0],hsv3[0],hsv4[0]
126,308,238,36
24,334,192,88
118,102,4,224
338,246,350,142
56,314,246,218
106,8,152,130
90,236,-1,310
4,216,230,246
80,142,104,32
112,110,-1,100
-1,112,350,354
6,130,240,290
22,230,112,2
168,296,272,240
28,242,288,110
12,24,4,124
136,182,110,26
72,170,32,28
142,240,112,-1
208,130,202,0
12,126,138,248
132,354,234,22
-1,38,32,4
292,146,314,8
114,358,138,242
240,284,26,242
18,-1,164,86
288,108,110,202
340,-1,244,276
218,14,236,160
110,260,142,14
318,4,4,126
132,206,2,350
2,358,252,240
202,48,240,38
278,326,48,94
242,114,264,0
300,198,260,254
246,18,286,266
260,144,124,112
-1,238,38,110
98,84,94,-1
-1,240,10,334
110,4,24,230
346,336,100,120
28,94,86,208
94,120,182,4
308,240,208,346
320,136,342,316
182,80,88,234
238,32,118,82
8,230,224,118
252,240,326,178
160,288,300,322
354,34,248,296
328,26,240,304
236,318,14,104
238,250,246,328
250,2,358,260
242,-1,278,-1
2,8,-1,130
2,-1,102,8
196,350,320,46
106,4,16,340
236,114,122,8
332,266,308,136
264,88,334,112
222,250,-1,140
358,98,218,190
232,274,8,-1
32,120,82,108
246,224,128,250
358,342,0,248
