hsv1[0],hsv2[0],hsv3[0],hsv4[0]
210,350,342,150
266,356,284,238
232,132,350,160
46,222,62,310
160,358,2,242
352,356,88,240
344,354,250,144
0,4,332,18
296,154,348,0
160,140,254,254
256,38,258,86
234,340,112,100
26,86,52,274
334,190,242,94
350,228,248,322
248,324,352,236
178,140,250,250
96,180,350,128
16,274,226,132
142,346,266,152
278,122,128,198
316,112,274,328
258,254,122,126
236,350,140,6
0,208,296,30
134,164,244,190
156,352,234,116
44,300,340,66
228,332,168,166
130,72,304,128
308,104,336,52
342,22,12,136
346,348,254,186
202,86,106,348
170,28,126,356
350,110,154,216
252,200,154,338
330,288,232,334
352,130,72,348
150,128,318,40
240,142,174,348
352,216,292,342
72,14,222,134
130,96,350,76
356,234,342,234
20,246,328,350
286,116,46,138
320,254,350,352
132,84,156,176
334,328,126,350
18,24,136,258
196,124,240,342
338,8,312,22
110,118,328,138
240,56,238,148
350,224,132,306
306,348,216,286
8,48,92,254
354,116,162,102
222,338,146,226
232,252,8,348
120,234,26,228
188,174,208,222
354,308,18,148
238,146,326,316
240,0,118,332
350,338,206,206
214,64,236,262
218,240,88,10
350,266,356,346
326,314,188,112
254,232,198,124
38,236,30,298
