hsv1[0],hsv2[0],hsv3[0],hsv4[0]
188,28,340,164
90,334,130,342
356,38,126,234
236,342,356,90
24,110,256,102
54,144,240,124
10,128,152,352
244,64,126,352
296,98,320,350
350,272,138,152
320,140,226,356
232,236,54,332
138,146,198,132
100,206,32,286
242,246,238,252
16,222,112,126
326,262,158,328
160,354,114,306
132,354,240,80
316,352,314,212
304,182,254,224
136,120,232,340
128,292,170,218
230,52,248,130
354,344,96,16
64,352,38,322
44,236,348,294
206,322,14,132
4,26,330,272
0,130,280,28
226,130,352,194
350,134,142,234
20,78,306,24
282,290,120,180
120,4,126,350
240,324,146,246
244,230,44,4
172,234,210,140
336,238,180,206
242,164,240,18
344,190,2,82
28,328,326,140
310,350,8,56
286,124,286,142
258,236,230,112
64,252,92,350
112,234,352,172
240,172,76,260
110,348,242,132
272,352,190,38
214,114,72,10
150,304,204,70
218,140,218,314
112,134,350,136
114,72,300,240
70,140,132,186
262,350,68,232
146,128,220,136
340,18,332,236
354,212,104,120
106,198,294,344
82,150,150,336
36,154,346,350
330,340,24,222
86,86,346,348
250,12,336,358
120,312,84,144
352,358,20,148
106,218,114,150
248,226,268,100
334,16,238,232
348,94,136,234
196,336,354,320
