hsv1[0],hsv2[0],hsv3[0],hsv4[0]
100,332,240,174
138,44,208,114
188,126,164,350
146,156,28,42
132,282,298,224
218,106,324,122
42,18,338,2
332,292,244,222
286,132,22,322
4,262,180,296
204,192,-1,334
160,12,12,66
254,-1,16,102
212,22,252,20
344,82,90,188
348,130,94,354
114,274,148,116
228,244,128,82
16,354,80,0
354,348,228,236
222,346,228,350
214,344,170,38
350,302,290,120
10,196,156,136
236,174,356,28
334,0,140,20
156,148,328,90
328,352,128,150
354,342,196,136
352,162,116,248
326,316,348,242
140,248,346,-1
150,120,122,118
356,214,138,164
244,242,150,124
352,28,246,154
224,146,282,274
356,354,342,134
248,126,202,350
0,354,254,104
234,354,192,22
142,124,336,236
276,70,126,340
28,320,2,6
322,206,232,356
346,136,70,234
128,148,318,52
84,256,310,358
234,236,258,168
358,310,130,250
160,10,14,128
140,242,100,196
340,356,306,216
230,254,136,306
236,218,2,280
156,336,266,4
198,114,30,264
178,228,242,122
260,140,276,126
-1,32,248,206
358,62,42,240
122,86,220,326
348,96,354,124
340,250,332,358
72,228,224,130
58,126,350,348
166,4,240,342
308,222,112,330
8,238,50,228
196,10,152,96
316,186,354,142
170,6,214,316
300,326,356,254
