hsv1[0],hsv2[0],hsv3[0],hsv4[0]
344,286,336,128
306,236,140,114
260,310,16,348
344,124,272,308
318,332,132,144
92,340,184,348
162,242,340,48
332,30,36,330
296,344,56,246
122,342,44,146
308,124,232,120
140,298,122,156
128,260,82,214
202,146,0,122
146,238,160,122
238,232,350,96
132,238,284,324
0,160,240,28
114,194,192,236
138,84,150,336
234,116,260,230
174,172,20,126
266,100,130,242
132,8,330,344
8,144,112,262
334,52,212,240
136,22,346,346
230,348,312,236
346,164,126,40
24,222,4,138
114,128,128,104
62,236,166,92
154,132,30,240
352,328,332,12
274,236,142,242
232,354,174,194
130,248,254,218
140,294,238,320
222,244,100,110
324,184,216,174
284,264,346,84
128,270,70,234
108,136,348,244
100,92,342,146
182,224,238,242
340,154,228,354
38,276,130,2
340,130,314,18
52,204,324,314
168,336,346,350
118,104,238,254
100,248,138,32
78,314,152,56
350,324,132,300
244,38,94,120
150,120,88,122
70,110,248,356
132,344,132,78
356,346,344,340
84,210,334,202
332,154,304,160
232,240,356,350
210,0,122,102
138,0,222,132
218,74,240,72
236,60,200,290
138,250,318,270
350,344,140,340
128,240,104,228
234,140,134,282
192,26,244,274
250,320,340,184
232,216,292,250
