hsv1[0],hsv2[0],hsv3[0],hsv4[0]
70,230,230,116
162,234,88,150
170,272,26,0
352,150,354,160
28,196,70,270
6,24,124,108
356,138,150,104
158,6,64,226
286,182,78,342
214,192,230,0
138,356,346,232
80,132,126,84
8,342,106,236
156,124,190,224
226,312,340,76
228,292,2,358
222,318,244,348
316,206,126,118
188,104,356,284
238,88,208,100
96,124,312,220
340,234,162,322
356,336,230,26
334,114,166,250
224,286,356,194
232,232,230,124
350,4,178,132
12,120,264,124
42,10,226,258
346,336,214,186
340,0,116,44
142,228,242,166
138,358,42,350
0,260,8,330
142,358,352,130
326,72,288,134
250,224,120,34
144,126,148,358
208,324,256,228
2,252,148,318
180,4,140,172
348,120,92,120
352,240,318,230
198,348,100,2
148,232,20,98
112,142,12,346
224,358,218,122
40,246,248,130
260,134,194,0
354,330,280,10
344,56,2,122
4,168,30,120
224,150,156,304
132,96,350,38
154,34,230,354
10,248,272,138
274,212,136,16
20,18,34,240
350,346,354,212
218,352,238,242
332,218,18,358
192,144,200,88
130,80,52,204
162,114,328,54
296,356,324,142
202,16,132,342
354,44,338,116
240,22,334,66
148,304,234,6
324,162,128,332
222,62,296,290
54,234,222,228
308,28,306,20
