hsv1[0],hsv2[0],hsv3[0],hsv4[0]
346,234,212,110
232,128,356,46
358,346,276,144
186,106,68,4
244,188,114,322
6,206,318,284
98,128,72,4
356,268,126,182
250,148,20,96
152,16,234,236
228,36,232,248
6,236,328,132
92,228,152,350
244,96,250,264
240,236,196,216
352,170,238,20
266,340,120,240
30,214,114,74
336,358,352,0
22,120,140,118
282,80,352,238
260,44,148,90
242,322,8,222
248,22,40,354
48,274,142,130
222,102,96,56
4,242,334,316
330,20,110,194
340,352,122,150
312,8,238,114
164,156,254,228
358,226,14,14
16,354,240,340
106,246,56,26
288,68,330,100
244,126,122,306
294,328,46,294
76,356,348,132
0,248,0,232
8,86,2,114
254,236,358,40
40,146,10,26
242,0,16,68
26,54,268,132
106,136,174,140
12,308,216,84
2,252,230,244
356,342,22,0
90,284,242,328
116,160,-1,112
138,140,88,128
190,354,344,34
240,124,286,174
358,196,142,342
316,26,160,352
224,260,30,0
124,114,226,12
272,122,132,270
216,-1,342,110
104,318,350,334
64,180,204,4
54,292,0,230
356,116,104,-1
156,236,312,254
320,0,304,114
206,138,356,166
106,232,184,234
-1,356,294,208
348,222,262,240
10,132,242,356
332,148,236,114
306,302,122,124
240,334,86,98
