hsv1[0],hsv2[0],hsv3[0],hsv4[0]
310,54,98,150
244,146,14,110
60,292,316,118
228,278,346,260
174,308,248,348
342,346,238,126
130,328,352,356
350,190,332,22
354,84,124,128
28,126,132,316
340,262,80,176
196,60,182,126
348,348,286,78
24,184,50,344
292,164,10,16
46,2,242,286
2,240,20,342
80,108,358,122
350,228,60,308
322,154,110,34
348,256,152,134
136,298,322,170
162,112,40,4
326,92,234,276
122,120,138,106
342,226,298,188
206,354,276,348
234,342,0,66
278,336,350,352
350,202,32,156
140,22,86,126
256,116,340,144
356,356,148,324
222,148,132,232
350,242,100,212
0,348,26,166
336,36,312,354
330,352,192,198
316,244,250,130
100,354,204,8
206,216,242,222
130,8,198,138
234,324,164,100
212,176,218,242
164,228,222,126
250,6,304,250
302,222,250,44
238,330,230,336
234,12,340,0
358,120,338,236
222,238,4,228
154,24,168,56
268,352,114,134
356,102,268,206
36,16,280,330
354,44,344,234
216,250,328,236
344,122,348,94
228,348,124,30
190,68,226,294
18,136,242,320
230,210,352,350
234,358,144,2
156,316,70,344
334,350,158,236
176,238,258,346
164,80,244,350
150,110,230,246
140,130,126,138
4,130,212,86
8,136,118,118
10,30,150,220
140,236,2,140
