hsv1[0],hsv2[0],hsv3[0],hsv4[0]
356,124,220,20
242,176,266,358
88,42,238,356
6,52,28,6
354,240,242,136
240,266,136,24
232,336,354,64
240,62,36,240
52,132,332,140
230,226,318,230
292,326,246,146
4,230,106,318
4,70,346,10
178,112,226,0
4,2,0,180
18,130,118,122
224,144,2,278
208,340,12,144
354,168,106,188
146,128,244,324
232,130,22,256
40,106,350,350
166,0,300,114
250,350,292,110
338,110,148,224
238,344,50,208
356,108,112,156
248,4,76,52
218,356,216,358
2,10,230,192
108,180,238,146
102,318,102,310
214,236,276,116
196,136,6,354
320,350,150,218
274,192,116,334
310,8,204,128
18,102,328,354
126,210,322,236
0,258,112,92
2,220,26,8
160,330,238,346
240,36,228,18
18,0,310,348
102,84,354,262
4,26,18,202
220,16,154,126
240,110,6,38
184,94,170,338
354,30,342,358
12,108,224,340
330,294,12,236
346,228,258,122
334,230,22,330
36,248,84,12
258,234,62,152
284,2,110,128
264,354,186,234
356,228,92,298
326,358,164,30
160,88,210,102
138,34,2,54
228,70,358,232
302,22,252,216
316,284,236,2
226,214,194,78
116,154,284,170
352,222,238,86
6,100,132,224
118,116,50,234
346,206,4,26
72,306,138,246
344,14,338,288
