hsv1[0],hsv2[0],hsv3[0],hsv4[0]
324,-1,242,128
42,170,80,136
114,232,114,90
6,116,236,194
216,200,178,138
108,328,240,354
192,120,160,12
110,70,20,350
246,310,242,342
282,234,230,254
344,130,340,98
352,100,246,218
114,0,348,232
288,206,356,234
336,220,248,118
242,86,40,354
350,348,352,230
114,146,96,144
352,120,116,0
54,224,116,54
252,340,216,184
296,232,54,78
350,188,240,352
238,356,332,236
250,334,98,0
340,76,130,244
56,334,350,348
352,344,322,122
310,136,356,346
8,274,136,84
72,184,116,24
342,118,0,210
136,34,234,-1
240,218,154,240
354,324,138,104
182,354,276,70
234,340,336,176
352,252,242,348
88,132,28,2
22,300,280,146
244,160,198,226
224,216,346,226
330,142,118,214
168,234,302,28
26,48,166,126
200,98,316,310
258,356,258,318
352,260,308,340
144,138,354,232
328,58,288,140
232,112,68,158
304,282,142,262
230,350,352,298
2,248,88,348
272,352,210,330
236,122,20,110
242,92,14,166
210,128,236,122
-1,4,328,288
174,28,-1,60
316,6,66,118
22,240,340,204
32,84,326,36
160,114,94,338
356,238,150,324
320,230,224,338
348,292,118,136
242,12,268,20
264,148,226,332
222,228,198,224
96,318,52,274
236,38,252,48
16,108,350,352
