hsv1[0],hsv2[0],hsv3[0],hsv4[0]
226,228,6,0
298,8,76,128
4,348,350,106
204,0,168,340
354,218,348,352
356,354,222,-1
12,334,22,44
-1,110,278,32
28,234,80,348
72,4,240,184
256,110,318,112
352,112,342,346
352,140,238,262
272,342,352,356
356,214,258,338
242,236,-1,126
340,2,48,18
348,214,0,236
326,92,10,110
352,104,30,108
36,140,-1,206
236,14,134,216
178,2,244,234
220,94,332,142
18,172,32,8
6,28,104,112
240,-1,352,0
304,132,58,212
316,150,224,6
96,350,42,26
328,76,332,294
102,64,144,240
342,234,140,358
94,310,70,320
2,230,140,92
160,112,198,140
-1,352,204,42
248,18,288,164
354,356,116,316
346,44,356,234
40,190,342,228
222,276,248,154
232,330,296,54
170,-1,98,358
250,70,4,136
86,180,312,358
182,200,120,134
356,116,16,114
282,130,0,350
114,2,228,356
262,142,122,70
98,26,358,148
194,324,0,248
46,86,106,-1
312,246,184,190
356,122,240,194
320,34,304,22
146,266,234,358
22,300,338,328
232,250,12,352
240,56,100,342
234,126,354,10
86,226,238,218
214,158,142,102
126,126,250,332
358,338,202,12
336,346,102,256
240,286,106,68
230,116,216,304
232,204,222,78
332,350,160,276
16,318,268,224
288,228,326,232
