hsv1[0],hsv2[0],hsv3[0],hsv4[0]
152,314,228,42
4,336,192,104
144,112,358,204
342,244,340,138
56,320,242,194
128,4,162,130
104,226,62,320
356,204,218,232
84,144,122,34
138,120,76,114
30,120,342,354
358,140,234,286
6,218,122,356
170,308,266,224
10,236,292,120
0,16,358,128
158,180,124,28
72,168,22,22
162,234,128,84
202,144,196,356
4,136,152,240
158,350,220,16
36,30,30,0
302,158,314,6
142,354,150,226
228,290,18,230
4,70,168,100
294,116,122,170
342,44,234,274
206,6,226,150
134,256,156,10
324,0,356,130
158,194,354,350
356,-1,244,222
198,36,232,46
280,330,44,108
228,122,256,-1
312,188,250,246
236,10,284,262
254,150,146,122
24,232,34,120
120,86,106,78
44,232,2,340
132,356,16,212
348,340,114,124
10,104,92,182
118,132,180,0
320,236,202,348
328,140,334,326
184,78,100,218
226,20,132,94
0,222,214,120
244,228,324,160
166,296,300,330
350,26,244,296
332,18,228,312
222,326,8,114
226,248,234,336
242,2,-1,252
228,60,274,88
354,2,54,130
358,56,118,2
192,348,320,60
130,0,10,342
224,122,138,0
338,264,306,134
266,94,332,120
214,250,70,136
-1,112,210,164
216,276,358,70
16,126,86,116
230,210,148,240
354,344,350,232
