hsv1[0],hsv2[0],hsv3[0],hsv4[0]
154,314,290,122
160,358,354,204
146,138,224,2
0,94,240,352
308,86,236,294
8,-1,234,338
356,234,318,244
150,274,108,216
186,226,220,288
138,224,208,358
160,306,124,96
0,356,348,136
224,124,230,358
264,122,116,2
214,132,324,118
20,54,126,134
170,288,76,130
332,232,348,234
322,158,168,126
86,256,356,12
352,228,24,144
220,36,282,236
292,354,334,86
46,122,182,272
144,106,152,40
228,110,144,80
340,20,232,34
-1,44,4,138
334,72,164,100
106,216,266,228
174,80,212,58
130,0,28,348
352,126,136,334
136,326,342,122
358,234,246,222
224,6,234,186
298,152,122,46
348,10,148,228
28,266,250,316
238,346,70,306
2,16,352,166
194,132,132,216
230,222,8,-1
326,146,86,68
140,210,8,330
230,338,258,250
16,144,150,92
10,60,34,160
120,182,356,230
256,348,314,124
244,234,138,128
354,28,354,106
206,136,298,114
70,330,338,260
356,248,218,232
58,354,330,116
222,296,276,124
318,190,-1,150
116,332,120,356
230,114,232,212
212,140,12,132
278,120,66,24
352,2,198,344
156,358,42,132
230,342,150,324
348,26,98,8
346,170,92,122
340,320,16,340
32,0,126,18
198,204,306,196
10,8,226,350
134,244,52,0
354,238,192,356
