hsv1[0],hsv2[0],hsv3[0],hsv4[0]
138,126,180,4
8,226,358,36
106,134,110,98
144,282,126,110
288,160,116,280
96,354,206,250
228,240,148,238
120,0,336,68
312,82,106,86
130,2,264,274
340,32,350,0
142,16,160,238
122,356,6,128
322,250,256,174
212,132,194,76
202,192,144,260
240,196,314,12
192,236,330,146
228,116,344,354
252,310,156,350
228,4,212,318
44,356,218,140
230,340,170,194
28,122,244,78
266,236,138,306
106,88,268,124
130,356,296,334
132,344,134,112
350,276,128,100
8,222,340,44
148,266,140,128
160,302,274,220
130,146,130,246
100,74,234,242
120,262,14,186
226,322,358,236
190,248,68,228
342,210,198,104
352,122,144,344
224,334,304,330
128,44,234,94
298,168,42,10
258,206,94,238
170,0,234,322
150,292,352,288
168,142,250,358
2,116,128,0
72,12,234,236
132,174,114,26
138,52,358,238
210,354,136,30
326,240,52,340
216,100,322,240
346,344,238,156
230,356,20,4
110,230,238,118
304,316,14,54
78,222,342,0
84,154,128,158
86,106,176,226
152,22,330,210
176,238,90,200
140,118,226,118
234,236,130,142
2,28,0,224
128,236,216,4
236,148,230,136
358,114,290,296
274,234,34,214
134,328,234,20
16,92,354,266
2,70,82,112
246,216,130,112
