hsv1[0],hsv2[0],hsv3[0],hsv4[0]
26,60,340,238
354,338,240,272
2,350,246,114
140,236,62,342
338,22,68,-1
356,186,226,124
202,330,48,18
206,238,150,216
354,216,222,354
322,346,98,230
354,70,236,312
274,158,14,-1
140,154,348,166
354,124,324,226
216,20,356,126
232,136,218,54
164,196,22,40
222,340,206,150
178,250,170,8
224,304,332,358
100,234,248,206
352,118,354,248
32,140,234,128
302,12,2,136
344,292,240,28
244,4,126,354
230,112,288,86
158,226,230,124
110,142,240,222
326,166,272,36
334,318,228,332
330,-1,358,114
342,124,200,348
0,6,128,200
248,180,344,132
138,2,90,334
338,274,164,138
52,242,336,260
350,122,324,158
170,356,20,128
214,262,136,318
16,230,258,252
334,356,10,124
310,312,354,330
238,94,296,8
-1,106,128,324
8,34,120,212
256,54,254,348
348,210,118,236
122,222,114,176
292,102,244,2
284,236,-1,280
-1,44,132,106
346,348,108,90
236,-1,212,146
210,28,184,302
226,118,266,238
262,326,-1,98
166,344,28,236
144,284,304,190
190,246,146,290
80,354,194,8
354,146,158,342
6,2,76,66
228,6,6,240
122,256,36,170
238,204,278,78
318,356,154,338
0,226,334,142
38,334,350,346
134,80,310,22
234,124,316,350
162,16,6,126
