hsv1[0],hsv2[0],hsv3[0],hsv4[0]
182,356,356,234
230,76,352,356
114,348,166,232
222,116,52,338
218,232,330,68
4,42,248,2
166,82,144,154
294,10,252,358
336,120,120,246
346,258,258,190
252,110,338,32
250,120,240,72
354,216,20,348
86,234,8,354
246,116,356,208
128,132,2,140
238,304,154,256
238,222,100,84
148,172,92,170
22,180,276,300
70,140,330,104
350,2,290,332
354,224,208,126
210,24,310,348
354,230,238,230
228,344,236,308
314,182,242,136
258,0,238,194
28,96,324,144
340,14,222,56
354,232,354,148
320,30,82,8
114,206,354,276
266,242,242,230
356,334,148,354
358,54,136,20
34,322,26,94
4,354,302,226
120,250,170,204
332,20,268,126
274,70,54,220
358,88,244,142
354,158,38,10
122,120,356,132
160,0,348,50
240,198,340,324
198,146,72,356
216,266,188,134
354,238,18,38
340,0,208,358
300,0,250,318
138,36,146,248
42,128,284,340
100,144,12,344
238,116,6,350
12,120,0,226
238,350,122,240
286,6,124,238
352,294,128,356
308,240,230,108
326,328,116,160
330,340,342,216
230,314,232,120
354,130,354,182
2,212,68,354
20,342,230,126
190,0,354,126
240,102,218,262
234,350,124,24
170,120,196,16
236,228,122,328
44,282,110,0
8,62,318,290
